hmid,lead_days,check_in,check_out,price
25465045,14,2026-02-03,2026-02-07,No rates found
25466946,14,2026-02-03,2026-02-07,No rates found
25468816,14,2026-02-03,2026-02-07,No rates found
25469694,14,2026-02-03,2026-02-07,No rates found
25470277,14,2026-02-03,2026-02-07,No rates found
25470912,14,2026-02-03,2026-02-07,No rates found
25471190,14,2026-02-03,2026-02-07,No rates found
25472035,14,2026-02-03,2026-02-07,No rates found
25472083,14,2026-02-03,2026-02-07,No rates found
25473461,14,2026-02-03,2026-02-07,No rates found
25476642,14,2026-02-03,2026-02-07,No rates found
25480806,14,2026-02-03,2026-02-07,No rates found
25487652,14,2026-02-03,2026-02-07,No rates found
25490952,14,2026-02-03,2026-02-07,No rates found
25495717,14,2026-02-03,2026-02-07,No rates found
25499397,14,2026-02-03,2026-02-07,No rates found
25502422,14,2026-02-03,2026-02-07,No rates found
25502602,14,2026-02-03,2026-02-07,No rates found
25506066,14,2026-02-03,2026-02-07,No rates found
25506774,14,2026-02-03,2026-02-07,No rates found
25506851,14,2026-02-03,2026-02-07,No rates found
25520848,14,2026-02-03,2026-02-07,No rates found
25527461,14,2026-02-03,2026-02-07,"{'mkt_room': 'Family Room, 1 King Bed with Sofa bed, City View - 1 King Bed and 1 Double Sofa Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 408, 'Market': 1152.25, 'HotelMap': 1028.18, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 2 Twin Beds'}"
25902381,14,2026-02-03,2026-02-07,No Rates
26137261,14,2026-02-03,2026-02-07,No Rates
26517721,14,2026-02-03,2026-02-07,No Rates
26809741,14,2026-02-03,2026-02-07,No Rates
27303321,14,2026-02-03,2026-02-07,No rates found
29173201,14,2026-02-03,2026-02-07,No rates found
30295469,14,2026-02-03,2026-02-07,No rates found
30296476,14,2026-02-03,2026-02-07,No rates found
30305466,14,2026-02-03,2026-02-07,No rates found
30391013,14,2026-02-03,2026-02-07,No rates found
30499884,14,2026-02-03,2026-02-07,No rates found
30504801,14,2026-02-03,2026-02-07,No rates found
30506133,14,2026-02-03,2026-02-07,No rates found
30526226,14,2026-02-03,2026-02-07,No rates found
30553966,14,2026-02-03,2026-02-07,No rates found
30587463,14,2026-02-03,2026-02-07,No rates found
30616276,14,2026-02-03,2026-02-07,No rates found
30631443,14,2026-02-03,2026-02-07,No rates found
30654539,14,2026-02-03,2026-02-07,No rates found
30663341,14,2026-02-03,2026-02-07,No rates found
30844175,14,2026-02-03,2026-02-07,No rates found
31080680,14,2026-02-03,2026-02-07,No rates found
31137923,14,2026-02-03,2026-02-07,No rates found
31195655,14,2026-02-03,2026-02-07,No rates found
25446953,14,2026-02-03,2026-02-07,No rates found
25437708,14,2026-02-03,2026-02-07,No rates found
25438540,14,2026-02-03,2026-02-07,No rates found
25438613,14,2026-02-03,2026-02-07,No rates found
25440289,14,2026-02-03,2026-02-07,No rates found
25440519,14,2026-02-03,2026-02-07,No rates found
25440769,14,2026-02-03,2026-02-07,No rates found
25440852,14,2026-02-03,2026-02-07,No rates found
25440925,14,2026-02-03,2026-02-07,No rates found
25441008,14,2026-02-03,2026-02-07,No rates found
25441037,14,2026-02-03,2026-02-07,No rates found
25441094,14,2026-02-03,2026-02-07,No rates found
25441237,14,2026-02-03,2026-02-07,No rates found
25441426,14,2026-02-03,2026-02-07,No rates found
25441435,14,2026-02-03,2026-02-07,No rates found
25442148,14,2026-02-03,2026-02-07,No rates found
25443113,14,2026-02-03,2026-02-07,No rates found
25443382,14,2026-02-03,2026-02-07,No rates found
25443626,14,2026-02-03,2026-02-07,No rates found
25443879,14,2026-02-03,2026-02-07,No rates found
25444161,14,2026-02-03,2026-02-07,No rates found
25444856,14,2026-02-03,2026-02-07,No rates found
25445021,14,2026-02-03,2026-02-07,No rates found
25445430,14,2026-02-03,2026-02-07,No rates found
25445619,14,2026-02-03,2026-02-07,No rates found
25445632,14,2026-02-03,2026-02-07,No rates found
25445792,14,2026-02-03,2026-02-07,No rates found
25446178,14,2026-02-03,2026-02-07,No rates found
25446385,14,2026-02-03,2026-02-07,No rates found
25447504,14,2026-02-03,2026-02-07,No rates found
25448255,14,2026-02-03,2026-02-07,No rates found
25448318,14,2026-02-03,2026-02-07,No rates found
25448557,14,2026-02-03,2026-02-07,No rates found
25448708,14,2026-02-03,2026-02-07,No rates found
25449861,14,2026-02-03,2026-02-07,No rates found
25450461,14,2026-02-03,2026-02-07,No rates found
25450821,14,2026-02-03,2026-02-07,No rates found
25451862,14,2026-02-03,2026-02-07,No rates found
25452087,14,2026-02-03,2026-02-07,No rates found
25452807,14,2026-02-03,2026-02-07,No rates found
25452890,14,2026-02-03,2026-02-07,No rates found
25453544,14,2026-02-03,2026-02-07,No rates found
25453715,14,2026-02-03,2026-02-07,No rates found
25453982,14,2026-02-03,2026-02-07,No rates found
25453983,14,2026-02-03,2026-02-07,No rates found
25454835,14,2026-02-03,2026-02-07,No Rates
25455661,14,2026-02-03,2026-02-07,No market price
25455663,14,2026-02-03,2026-02-07,No Rates
25456743,14,2026-02-03,2026-02-07,No Rates
25457055,14,2026-02-03,2026-02-07,No Rates
25457749,14,2026-02-03,2026-02-07,No rates found
25458158,14,2026-02-03,2026-02-07,No rates found
25458170,14,2026-02-03,2026-02-07,No rates found
25458236,14,2026-02-03,2026-02-07,No rates found
25458388,14,2026-02-03,2026-02-07,No rates found
25458510,14,2026-02-03,2026-02-07,No rates found
25458517,14,2026-02-03,2026-02-07,No rates found
25458748,14,2026-02-03,2026-02-07,No rates found
25458753,14,2026-02-03,2026-02-07,No rates found
25458765,14,2026-02-03,2026-02-07,No rates found
25458831,14,2026-02-03,2026-02-07,No rates found
25459017,14,2026-02-03,2026-02-07,No rates found
25459018,14,2026-02-03,2026-02-07,No rates found
25459169,14,2026-02-03,2026-02-07,No rates found
25459171,14,2026-02-03,2026-02-07,No rates found
25459194,14,2026-02-03,2026-02-07,No rates found
25459327,14,2026-02-03,2026-02-07,No rates found
25459878,14,2026-02-03,2026-02-07,No rates found
25459980,14,2026-02-03,2026-02-07,No rates found
25460462,14,2026-02-03,2026-02-07,No rates found
25462337,14,2026-02-03,2026-02-07,No rates found
25463521,14,2026-02-03,2026-02-07,No rates found
25463652,14,2026-02-03,2026-02-07,No rates found
25463723,14,2026-02-03,2026-02-07,No rates found
25464009,14,2026-02-03,2026-02-07,No rates found
25464159,14,2026-02-03,2026-02-07,No Rates
25466974,14,2026-02-03,2026-02-07,No Rates
25467332,14,2026-02-03,2026-02-07,No Rates
25467757,14,2026-02-03,2026-02-07,"{'mkt_room': 'Room, 1 Queen Bed, Accessible, City View', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 360, 'Market': 375.0, 'HotelMap': 366.28, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Room, 1 Queen Bed, Accessible, City View'}"
25468420,14,2026-02-03,2026-02-07,No Rates
25468425,14,2026-02-03,2026-02-07,No rates found
25468735,14,2026-02-03,2026-02-07,No rates found
25468814,14,2026-02-03,2026-02-07,No rates found
25468820,14,2026-02-03,2026-02-07,No rates found
25468852,14,2026-02-03,2026-02-07,No rates found
25470546,14,2026-02-03,2026-02-07,No rates found
25471187,14,2026-02-03,2026-02-07,No rates found
25472080,14,2026-02-03,2026-02-07,No rates found
25473032,14,2026-02-03,2026-02-07,No rates found
25473316,14,2026-02-03,2026-02-07,No rates found
25474377,14,2026-02-03,2026-02-07,No rates found
25474522,14,2026-02-03,2026-02-07,No rates found
25474628,14,2026-02-03,2026-02-07,No rates found
25474651,14,2026-02-03,2026-02-07,No rates found
25475043,14,2026-02-03,2026-02-07,No rates found
25475109,14,2026-02-03,2026-02-07,No rates found
25475119,14,2026-02-03,2026-02-07,No rates found
25475333,14,2026-02-03,2026-02-07,No rates found
25475403,14,2026-02-03,2026-02-07,No rates found
25475573,14,2026-02-03,2026-02-07,No rates found
25475805,14,2026-02-03,2026-02-07,No rates found
25476748,14,2026-02-03,2026-02-07,No rates found
25477018,14,2026-02-03,2026-02-07,No rates found
25477126,14,2026-02-03,2026-02-07,No rates found
25477774,14,2026-02-03,2026-02-07,No rates found
25478188,14,2026-02-03,2026-02-07,No rates found
25478444,14,2026-02-03,2026-02-07,No rates found
25478776,14,2026-02-03,2026-02-07,No rates found
25479082,14,2026-02-03,2026-02-07,No rates found
25479306,14,2026-02-03,2026-02-07,No rates found
25479367,14,2026-02-03,2026-02-07,No rates found
25479803,14,2026-02-03,2026-02-07,No rates found
25480846,14,2026-02-03,2026-02-07,No rates found
25481634,14,2026-02-03,2026-02-07,No rates found
25481957,14,2026-02-03,2026-02-07,No rates found
25484878,14,2026-02-03,2026-02-07,No rates found
25485050,14,2026-02-03,2026-02-07,No rates found
25486765,14,2026-02-03,2026-02-07,No rates found
25488170,14,2026-02-03,2026-02-07,No rates found
25488406,14,2026-02-03,2026-02-07,No rates found
25488912,14,2026-02-03,2026-02-07,No rates found
25488957,14,2026-02-03,2026-02-07,No rates found
25489046,14,2026-02-03,2026-02-07,No rates found
25489234,14,2026-02-03,2026-02-07,No rates found
25490758,14,2026-02-03,2026-02-07,No rates found
25492807,14,2026-02-03,2026-02-07,No rates found
25493783,14,2026-02-03,2026-02-07,No rates found
25493869,14,2026-02-03,2026-02-07,No rates found
25496850,14,2026-02-03,2026-02-07,No rates found
25497278,14,2026-02-03,2026-02-07,No rates found
25500790,14,2026-02-03,2026-02-07,No rates found
25501473,14,2026-02-03,2026-02-07,No rates found
25504226,14,2026-02-03,2026-02-07,No rates found
25504937,14,2026-02-03,2026-02-07,No rates found
25505957,14,2026-02-03,2026-02-07,No rates found
25506839,14,2026-02-03,2026-02-07,No rates found
25507044,14,2026-02-03,2026-02-07,No rates found
25516461,14,2026-02-03,2026-02-07,No rates found
25520679,14,2026-02-03,2026-02-07,No rates found
25521933,14,2026-02-03,2026-02-07,No rates found
25539521,14,2026-02-03,2026-02-07,No rates found
25608981,14,2026-02-03,2026-02-07,No rates found
25921921,14,2026-02-03,2026-02-07,No rates found
26021821,14,2026-02-03,2026-02-07,No rates found
26095701,14,2026-02-03,2026-02-07,No rates found
26112601,14,2026-02-03,2026-02-07,No rates found
26134001,14,2026-02-03,2026-02-07,No rates found
26181741,14,2026-02-03,2026-02-07,No rates found
26201001,14,2026-02-03,2026-02-07,No rates found
26201101,14,2026-02-03,2026-02-07,No rates found
26208221,14,2026-02-03,2026-02-07,No rates found
26227941,14,2026-02-03,2026-02-07,No rates found
26228281,14,2026-02-03,2026-02-07,No rates found
26246221,14,2026-02-03,2026-02-07,No rates found
26261201,14,2026-02-03,2026-02-07,No rates found
26364861,14,2026-02-03,2026-02-07,No rates found
26410481,14,2026-02-03,2026-02-07,No rates found
26539143,14,2026-02-03,2026-02-07,No rates found
26652461,14,2026-02-03,2026-02-07,No rates found
26719461,14,2026-02-03,2026-02-07,No rates found
26727841,14,2026-02-03,2026-02-07,No rates found
26858621,14,2026-02-03,2026-02-07,No rates found
26872141,14,2026-02-03,2026-02-07,No rates found
27173321,14,2026-02-03,2026-02-07,No rates found
27226741,14,2026-02-03,2026-02-07,No rates found
27336121,14,2026-02-03,2026-02-07,No rates found
27768981,14,2026-02-03,2026-02-07,No rates found
28410061,14,2026-02-03,2026-02-07,No rates found
29152901,14,2026-02-03,2026-02-07,No rates found
29188261,14,2026-02-03,2026-02-07,No rates found
29429541,14,2026-02-03,2026-02-07,No rates found
30260128,14,2026-02-03,2026-02-07,No rates found
30265820,14,2026-02-03,2026-02-07,No rates found
30298740,14,2026-02-03,2026-02-07,No rates found
30306141,14,2026-02-03,2026-02-07,No rates found
30321854,14,2026-02-03,2026-02-07,No rates found
30348359,14,2026-02-03,2026-02-07,No rates found
30359300,14,2026-02-03,2026-02-07,No rates found
30392210,14,2026-02-03,2026-02-07,No rates found
30393486,14,2026-02-03,2026-02-07,No rates found
30525689,14,2026-02-03,2026-02-07,No rates found
30528663,14,2026-02-03,2026-02-07,No rates found
30531988,14,2026-02-03,2026-02-07,No rates found
30562802,14,2026-02-03,2026-02-07,No rates found
30712050,14,2026-02-03,2026-02-07,No rates found
30774880,14,2026-02-03,2026-02-07,No rates found
30800138,14,2026-02-03,2026-02-07,No rates found
30834970,14,2026-02-03,2026-02-07,No rates found
30842976,14,2026-02-03,2026-02-07,No rates found
30881051,14,2026-02-03,2026-02-07,No rates found
31018065,14,2026-02-03,2026-02-07,No rates found
31093245,14,2026-02-03,2026-02-07,No rates found
31137928,14,2026-02-03,2026-02-07,No rates found
31145401,14,2026-02-03,2026-02-07,No rates found
31158636,14,2026-02-03,2026-02-07,No rates found
31195058,14,2026-02-03,2026-02-07,No rates found
31197575,14,2026-02-03,2026-02-07,No rates found
31199932,14,2026-02-03,2026-02-07,No rates found
31204025,14,2026-02-03,2026-02-07,No rates found
31223567,14,2026-02-03,2026-02-07,No rates found
25445176,14,2026-02-03,2026-02-07,No rates found
25470498,14,2026-02-03,2026-02-07,No rates found
25466370,14,2026-02-03,2026-02-07,No rates found
25454012,14,2026-02-03,2026-02-07,No rates found
25469540,14,2026-02-03,2026-02-07,No rates found
29781201,14,2026-02-03,2026-02-07,No rates found
27335801,14,2026-02-03,2026-02-07,No rates found
26009781,14,2026-02-03,2026-02-07,No rates found
25468804,14,2026-02-03,2026-02-07,No rates found
25468859,14,2026-02-03,2026-02-07,No rates found
25457961,14,2026-02-03,2026-02-07,No rates found
28851161,14,2026-02-03,2026-02-07,No rates found
25455197,14,2026-02-03,2026-02-07,No rates found
25441923,14,2026-02-03,2026-02-07,No rates found
25443419,14,2026-02-03,2026-02-07,No rates found
25443750,14,2026-02-03,2026-02-07,No rates found
25437045,14,2026-02-03,2026-02-07,No rates found
25437063,14,2026-02-03,2026-02-07,No rates found
25437138,14,2026-02-03,2026-02-07,No rates found
25437152,14,2026-02-03,2026-02-07,No rates found
25437203,14,2026-02-03,2026-02-07,No rates found
25437365,14,2026-02-03,2026-02-07,No rates found
25437402,14,2026-02-03,2026-02-07,No rates found
25437750,14,2026-02-03,2026-02-07,No rates found
25437769,14,2026-02-03,2026-02-07,No rates found
25438810,14,2026-02-03,2026-02-07,No rates found
25439070,14,2026-02-03,2026-02-07,No rates found
25439274,14,2026-02-03,2026-02-07,No rates found
25439280,14,2026-02-03,2026-02-07,No rates found
25439343,14,2026-02-03,2026-02-07,No rates found
25439707,14,2026-02-03,2026-02-07,No rates found
25439874,14,2026-02-03,2026-02-07,No rates found
25440304,14,2026-02-03,2026-02-07,No rates found
25440335,14,2026-02-03,2026-02-07,No rates found
25440340,14,2026-02-03,2026-02-07,No rates found
25440737,14,2026-02-03,2026-02-07,No Rates
25440752,14,2026-02-03,2026-02-07,"{'mkt_room': 'Family Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 736, 'Market': 1952.8, 'HotelMap': 1938.6200000000001, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Executive Room, 2 Twin Beds'}"
25440845,14,2026-02-03,2026-02-07,No Rates
25440908,14,2026-02-03,2026-02-07,"{'mkt_room': 'Comfort Double Room - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 380, 'Market': 518.4, 'HotelMap': 444.12, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Comfort Double Room - 1 Double Bed'}"
25440972,14,2026-02-03,2026-02-07,No Rates
25441055,14,2026-02-03,2026-02-07,No rates found
25441408,14,2026-02-03,2026-02-07,No rates found
25441441,14,2026-02-03,2026-02-07,No rates found
25441541,14,2026-02-03,2026-02-07,No rates found
25441567,14,2026-02-03,2026-02-07,No rates found
25441755,14,2026-02-03,2026-02-07,No rates found
25441958,14,2026-02-03,2026-02-07,No rates found
25442142,14,2026-02-03,2026-02-07,No rates found
25442526,14,2026-02-03,2026-02-07,No rates found
25443128,14,2026-02-03,2026-02-07,No rates found
25443130,14,2026-02-03,2026-02-07,No rates found
25443643,14,2026-02-03,2026-02-07,No rates found
25444537,14,2026-02-03,2026-02-07,No rates found
25444829,14,2026-02-03,2026-02-07,No rates found
25444874,14,2026-02-03,2026-02-07,No rates found
25444966,14,2026-02-03,2026-02-07,No rates found
25445039,14,2026-02-03,2026-02-07,No rates found
25445040,14,2026-02-03,2026-02-07,No rates found
25445242,14,2026-02-03,2026-02-07,No rates found
25445260,14,2026-02-03,2026-02-07,No rates found
25445311,14,2026-02-03,2026-02-07,No Rates
25445928,14,2026-02-03,2026-02-07,No Rates
25446219,14,2026-02-03,2026-02-07,No Rates
25446366,14,2026-02-03,2026-02-07,No Rates
25446703,14,2026-02-03,2026-02-07,"{'mkt_room': 'Premium Duplex - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 264, 'Market': 898.53, 'HotelMap': 786.53, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Double Room Single Use - 2 Twin Beds'}"
25446746,14,2026-02-03,2026-02-07,No rates found
25446976,14,2026-02-03,2026-02-07,No rates found
25447864,14,2026-02-03,2026-02-07,No rates found
25448105,14,2026-02-03,2026-02-07,No rates found
25448305,14,2026-02-03,2026-02-07,No rates found
25448379,14,2026-02-03,2026-02-07,No rates found
25448399,14,2026-02-03,2026-02-07,No rates found
25448473,14,2026-02-03,2026-02-07,No rates found
25449037,14,2026-02-03,2026-02-07,No rates found
25449289,14,2026-02-03,2026-02-07,No rates found
25449650,14,2026-02-03,2026-02-07,No rates found
25450127,14,2026-02-03,2026-02-07,No rates found
25450824,14,2026-02-03,2026-02-07,No rates found
25451684,14,2026-02-03,2026-02-07,No rates found
25451691,14,2026-02-03,2026-02-07,No rates found
25452492,14,2026-02-03,2026-02-07,No rates found
25452746,14,2026-02-03,2026-02-07,No rates found
25452975,14,2026-02-03,2026-02-07,No rates found
25453027,14,2026-02-03,2026-02-07,No rates found
25453035,14,2026-02-03,2026-02-07,No rates found
25453227,14,2026-02-03,2026-02-07,No rates found
25453228,14,2026-02-03,2026-02-07,No rates found
25453691,14,2026-02-03,2026-02-07,No rates found
25454008,14,2026-02-03,2026-02-07,No rates found
25455662,14,2026-02-03,2026-02-07,No rates found
25455996,14,2026-02-03,2026-02-07,No rates found
25456317,14,2026-02-03,2026-02-07,No rates found
25456742,14,2026-02-03,2026-02-07,No rates found
25456923,14,2026-02-03,2026-02-07,No rates found
25457149,14,2026-02-03,2026-02-07,No rates found
25457209,14,2026-02-03,2026-02-07,No rates found
25457890,14,2026-02-03,2026-02-07,No rates found
25458145,14,2026-02-03,2026-02-07,No rates found
25458190,14,2026-02-03,2026-02-07,No rates found
25458212,14,2026-02-03,2026-02-07,No rates found
25458382,14,2026-02-03,2026-02-07,No Rates
25458447,14,2026-02-03,2026-02-07,"{'mkt_room': 'Classic Room, 1 Double Bed with Sofa bed - 1 Double Bed and 1 Double Sofa Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 330, 'Market': 603.65, 'HotelMap': 539.13, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, Multiple Beds - 2 Twin Beds and 1 Double Sofa Bed'}"
25458460,14,2026-02-03,2026-02-07,No Rates
25458520,14,2026-02-03,2026-02-07,No Rates
25458804,14,2026-02-03,2026-02-07,No Rates
25458813,14,2026-02-03,2026-02-07,No rates found
25458828,14,2026-02-03,2026-02-07,No rates found
25458839,14,2026-02-03,2026-02-07,No rates found
25459168,14,2026-02-03,2026-02-07,No rates found
25459438,14,2026-02-03,2026-02-07,No rates found
25459439,14,2026-02-03,2026-02-07,No rates found
25459559,14,2026-02-03,2026-02-07,No rates found
25459698,14,2026-02-03,2026-02-07,No rates found
25459799,14,2026-02-03,2026-02-07,No rates found
25461025,14,2026-02-03,2026-02-07,No rates found
25461700,14,2026-02-03,2026-02-07,No rates found
25462292,14,2026-02-03,2026-02-07,No rates found
25462512,14,2026-02-03,2026-02-07,No rates found
25462705,14,2026-02-03,2026-02-07,No rates found
25462868,14,2026-02-03,2026-02-07,No rates found
25463052,14,2026-02-03,2026-02-07,No rates found
25465193,14,2026-02-03,2026-02-07,No rates found
25465491,14,2026-02-03,2026-02-07,No rates found
25465869,14,2026-02-03,2026-02-07,No rates found
25465962,14,2026-02-03,2026-02-07,No rates found
25465980,14,2026-02-03,2026-02-07,No rates found
25466176,14,2026-02-03,2026-02-07,No rates found
25466461,14,2026-02-03,2026-02-07,No rates found
25466569,14,2026-02-03,2026-02-07,No rates found
25466726,14,2026-02-03,2026-02-07,No rates found
25467364,14,2026-02-03,2026-02-07,No rates found
25467427,14,2026-02-03,2026-02-07,No rates found
25468317,14,2026-02-03,2026-02-07,No rates found
25468422,14,2026-02-03,2026-02-07,No rates found
25468454,14,2026-02-03,2026-02-07,No rates found
25468573,14,2026-02-03,2026-02-07,No rates found
25468603,14,2026-02-03,2026-02-07,No rates found
25469199,14,2026-02-03,2026-02-07,No rates found
25469269,14,2026-02-03,2026-02-07,No rates found
25469478,14,2026-02-03,2026-02-07,No rates found
25469944,14,2026-02-03,2026-02-07,No rates found
25470008,14,2026-02-03,2026-02-07,No rates found
25470221,14,2026-02-03,2026-02-07,No rates found
25470447,14,2026-02-03,2026-02-07,No rates found
25470568,14,2026-02-03,2026-02-07,No rates found
25470674,14,2026-02-03,2026-02-07,No rates found
25471192,14,2026-02-03,2026-02-07,No rates found
25471479,14,2026-02-03,2026-02-07,No rates found
25471853,14,2026-02-03,2026-02-07,No rates found
25472322,14,2026-02-03,2026-02-07,No rates found
25472360,14,2026-02-03,2026-02-07,No Rates
25473086,14,2026-02-03,2026-02-07,No Rates
25473105,14,2026-02-03,2026-02-07,No Rates
25473534,14,2026-02-03,2026-02-07,No Rates
25473566,14,2026-02-03,2026-02-07,"{'mkt_room': 'Family Room - 1 King Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 416, 'Market': 1111.5, 'HotelMap': 972.2, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room - 2 Twin Beds'}"
25473939,14,2026-02-03,2026-02-07,No rates found
25474362,14,2026-02-03,2026-02-07,No rates found
25475240,14,2026-02-03,2026-02-07,No rates found
25475713,14,2026-02-03,2026-02-07,No rates found
25476231,14,2026-02-03,2026-02-07,No rates found
25476380,14,2026-02-03,2026-02-07,No rates found
25476499,14,2026-02-03,2026-02-07,No rates found
25476761,14,2026-02-03,2026-02-07,No rates found
25476763,14,2026-02-03,2026-02-07,No rates found
25476785,14,2026-02-03,2026-02-07,No rates found
25477656,14,2026-02-03,2026-02-07,No rates found
25477683,14,2026-02-03,2026-02-07,No rates found
25478370,14,2026-02-03,2026-02-07,No rates found
25479106,14,2026-02-03,2026-02-07,No rates found
25479321,14,2026-02-03,2026-02-07,No rates found
25479342,14,2026-02-03,2026-02-07,No Rates
25479373,14,2026-02-03,2026-02-07,"{'mkt_room': 'Classic Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 700, 'Market': 751.39, 'HotelMap': 634.6, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 1 Double Bed'}"
25479498,14,2026-02-03,2026-02-07,No Rates
25480439,14,2026-02-03,2026-02-07,No Rates
25480444,14,2026-02-03,2026-02-07,No Rates
25482437,14,2026-02-03,2026-02-07,No rates found
25482522,14,2026-02-03,2026-02-07,No rates found
25482652,14,2026-02-03,2026-02-07,No rates found
25483272,14,2026-02-03,2026-02-07,No rates found
25483334,14,2026-02-03,2026-02-07,No rates found
25483414,14,2026-02-03,2026-02-07,No rates found
25484678,14,2026-02-03,2026-02-07,No rates found
25485069,14,2026-02-03,2026-02-07,No rates found
25486148,14,2026-02-03,2026-02-07,No rates found
25486152,14,2026-02-03,2026-02-07,No rates found
25487217,14,2026-02-03,2026-02-07,No rates found
25487545,14,2026-02-03,2026-02-07,No rates found
25488219,14,2026-02-03,2026-02-07,No rates found
25488224,14,2026-02-03,2026-02-07,No rates found
25488417,14,2026-02-03,2026-02-07,No rates found
25488678,14,2026-02-03,2026-02-07,No rates found
25488813,14,2026-02-03,2026-02-07,No rates found
25489037,14,2026-02-03,2026-02-07,No rates found
25489132,14,2026-02-03,2026-02-07,No rates found
25489225,14,2026-02-03,2026-02-07,No rates found
25489336,14,2026-02-03,2026-02-07,No rates found
25489493,14,2026-02-03,2026-02-07,No rates found
25489978,14,2026-02-03,2026-02-07,No rates found
25491107,14,2026-02-03,2026-02-07,No rates found
25491518,14,2026-02-03,2026-02-07,No rates found
25492425,14,2026-02-03,2026-02-07,No rates found
25492499,14,2026-02-03,2026-02-07,No rates found
25495557,14,2026-02-03,2026-02-07,No rates found
25495712,14,2026-02-03,2026-02-07,No rates found
25497106,14,2026-02-03,2026-02-07,No rates found
25497148,14,2026-02-03,2026-02-07,No rates found
25500167,14,2026-02-03,2026-02-07,No rates found
25501207,14,2026-02-03,2026-02-07,No rates found
25503167,14,2026-02-03,2026-02-07,No rates found
25504267,14,2026-02-03,2026-02-07,No rates found
25504872,14,2026-02-03,2026-02-07,No rates found
25506392,14,2026-02-03,2026-02-07,No rates found
25508181,14,2026-02-03,2026-02-07,No rates found
25516085,14,2026-02-03,2026-02-07,No rates found
25516313,14,2026-02-03,2026-02-07,No rates found
25520384,14,2026-02-03,2026-02-07,No rates found
25520582,14,2026-02-03,2026-02-07,No rates found
25541981,14,2026-02-03,2026-02-07,No rates found
25542001,14,2026-02-03,2026-02-07,No rates found
25550281,14,2026-02-03,2026-02-07,No rates found
25558281,14,2026-02-03,2026-02-07,No rates found
25558441,14,2026-02-03,2026-02-07,No rates found
25559701,14,2026-02-03,2026-02-07,No rates found
25608001,14,2026-02-03,2026-02-07,No rates found
25852461,14,2026-02-03,2026-02-07,No rates found
25878161,14,2026-02-03,2026-02-07,No rates found
25913161,14,2026-02-03,2026-02-07,No rates found
25997861,14,2026-02-03,2026-02-07,No rates found
26014481,14,2026-02-03,2026-02-07,No rates found
26033701,14,2026-02-03,2026-02-07,No rates found
26053821,14,2026-02-03,2026-02-07,No rates found
26092661,14,2026-02-03,2026-02-07,No rates found
26114921,14,2026-02-03,2026-02-07,No rates found
26134581,14,2026-02-03,2026-02-07,No rates found
26168641,14,2026-02-03,2026-02-07,No rates found
26178061,14,2026-02-03,2026-02-07,No rates found
26180061,14,2026-02-03,2026-02-07,No rates found
26197341,14,2026-02-03,2026-02-07,No rates found
26200581,14,2026-02-03,2026-02-07,No rates found
26200641,14,2026-02-03,2026-02-07,No rates found
26230701,14,2026-02-03,2026-02-07,No rates found
26232081,14,2026-02-03,2026-02-07,No rates found
26234061,14,2026-02-03,2026-02-07,No rates found
26242241,14,2026-02-03,2026-02-07,No rates found
26326801,14,2026-02-03,2026-02-07,No rates found
26334781,14,2026-02-03,2026-02-07,No rates found
26530179,14,2026-02-03,2026-02-07,No rates found
26652061,14,2026-02-03,2026-02-07,No rates found
26659501,14,2026-02-03,2026-02-07,No rates found
27184181,14,2026-02-03,2026-02-07,No rates found
27201361,14,2026-02-03,2026-02-07,No rates found
27206401,14,2026-02-03,2026-02-07,No rates found
27321081,14,2026-02-03,2026-02-07,No rates found
27523381,14,2026-02-03,2026-02-07,No rates found
28017581,14,2026-02-03,2026-02-07,No rates found
28979601,14,2026-02-03,2026-02-07,No rates found
29050041,14,2026-02-03,2026-02-07,No rates found
29405861,14,2026-02-03,2026-02-07,No rates found
29626221,14,2026-02-03,2026-02-07,No rates found
30259913,14,2026-02-03,2026-02-07,No rates found
30260319,14,2026-02-03,2026-02-07,No rates found
30278272,14,2026-02-03,2026-02-07,No rates found
30295246,14,2026-02-03,2026-02-07,No rates found
30295617,14,2026-02-03,2026-02-07,No rates found
